Renda_Media,Idade_Casa,Media_Comodos,Media_Quartos,Populacao,Media_Ocupantes,Latitude,Longitude,Preco_Medio,Preco_Predito,Erro_Percentual
4.7861,34.0,5.980997624703088,1.0190023752969122,1309.0,3.1092636579572446,33.91,-118.02,210700.00000000003,216644.08333333337,2.8211121657965554
3.2143,32.0,5.06265664160401,1.0426065162907268,2526.0,3.1654135338345863,33.91,-118.03,160100.0,168851.89880952385,5.466520180839378
4.2437,35.0,5.836683417085427,1.020100502512563,1741.0,4.374371859296482,33.91,-118.03,164100.0,167150.59642857147,1.8589862453208243
5.3184,36.0,6.079787234042553,1.0265957446808511,826.0,4.3936170212765955,33.9,-118.03,171100.0,177586.88690476186,3.7912839887562035
0.4999,36.0,2.5,0.8333333333333334,15.0,2.5,33.9,-118.04,162500.0,175509.21720634922,8.005672126984134
5.5,27.0,6.184039087947883,0.9723127035830619,2043.0,3.3273615635179152,34.03,-118.09,276800.0,264043.0037698413,-4.608741412629596
4.5526,28.0,5.784256559766764,0.9125364431486881,1099.0,3.204081632653061,34.02,-118.09,250199.99999999997,224470.26571428575,-10.283666780861001
3.2622,33.0,4.824055666003976,1.0984095427435387,2855.0,2.837972166998012,34.02,-118.09,208599.99999999997,210142.60773809522,0.7395051476966676
4.9107,33.0,6.568965517241379,0.9885057471264368,508.0,2.9195402298850577,34.02,-118.1,279900.0,272343.6037337662,-2.6996771226273015
5.1515,17.0,5.183839479392625,1.0363340563991323,5279.0,2.8627982646420826,34.02,-118.11,318900.0,284450.89007936517,-10.802480376492579
3.0529,25.0,5.057142857142857,1.062857142857143,1466.0,2.7923809523809524,34.02,-118.12,265800.0,232216.90249999997,-12.63472441685479
5.6112,20.0,5.417536534446764,0.8935281837160751,1751.0,3.6555323590814197,34.03,-118.12,308000.0,264119.4682619048,-14.246925888991955
2.66,29.0,3.825046040515654,1.0386740331491713,2087.0,3.8434622467771637,34.01,-118.1,189200.0,176790.86071428572,-6.558741694352157
1.3365,23.0,3.180811808118081,1.062730627306273,1336.0,2.4649446494464944,34.01,-118.1,183300.0,170063.93938095233,-7.220982334450446
3.4297,42.0,4.818791946308725,1.0,1005.0,3.37248322147651,34.01,-118.1,195800.0,186540.53134920637,-4.729044254746491
3.0625,37.0,4.294117647058823,0.9747899159663865,653.0,2.7436974789915967,34.02,-118.1,189400.0,193639.6521567461,2.2384647078912896
3.95,40.0,5.517571884984026,0.987220447284345,932.0,2.977635782747604,34.02,-118.11,210200.0,214675.92385531132,2.1293643460091936
2.4605,43.0,4.082228116710875,1.023872679045093,1122.0,2.976127320954907,34.01,-118.11,196000.0,189170.7932539682,-3.4842891561386695
2.4286,36.0,4.442896935933148,1.0668523676880224,1105.0,3.0779944289693595,34.02,-118.12,205600.0,177298.3486111111,-13.76539464440121
1.8906,32.0,3.460348162475822,1.0212765957446808,1429.0,2.7640232108317213,34.02,-118.12,224500.0,207087.7075714285,-7.756032262169931
3.0212,31.0,3.984126984126984,0.9990662931839402,3176.0,2.965452847805789,34.03,-118.13,208199.99999999997,204128.08571428567,-1.9557705502950538
2.5852,38.0,4.346153846153846,1.083916083916084,788.0,2.7552447552447554,34.02,-118.13,185100.0,182243.84285714294,-1.543034653083231
2.3359,40.0,4.47976011994003,1.0344827586206897,2144.0,3.214392803598201,34.02,-118.13,189300.0,174548.0700396825,-7.79288428965531
2.2813,41.0,3.842931937172775,0.9947643979057592,565.0,2.9581151832460733,34.02,-118.13,192000.0,181271.18718253967,-5.587923342427257
2.9044,43.0,5.424657534246576,1.2465753424657535,261.0,3.5753424657534247,34.02,-118.13,172900.0,181534.37094155847,4.993852482104381
2.75,45.0,5.145669291338582,1.1141732283464567,967.0,3.8070866141732282,34.02,-118.14,178300.0,172034.85952380954,-3.5138196725689603
4.0625,44.0,5.10969387755102,0.9948979591836735,1291.0,3.2933673469387754,34.03,-118.14,201100.0,191368.3867063492,-4.839191095798505
2.8385,42.0,4.514344262295082,0.9569672131147541,1470.0,3.012295081967213,34.03,-118.13,192200.0,189203.9678571429,-1.5588096476883921
2.4612,45.0,4.370473537604457,1.0,1203.0,3.350974930362117,34.03,-118.14,180500.0,170896.68154761902,-5.320398034560098
2.8239,43.0,3.6381909547738696,1.0134003350083751,2386.0,3.996649916247906,34.02,-118.15,150600.0,151664.77837301593,0.7070241520690093
1.7991,43.0,4.332613390928726,1.019438444924406,1687.0,3.6436285097192225,34.03,-118.15,158800.0,157054.95357142857,-1.0988957358762128
3.1724,41.0,5.0625,1.0772058823529411,1142.0,4.198529411764706,34.03,-118.16,141600.0,149969.55972222224,5.910706018518533
2.0536,44.0,2.7660550458715596,0.9495412844036697,588.0,2.697247706422018,34.03,-118.15,186400.0,188651.64110497836,1.2079619661901093
2.6806,42.0,3.7588832487309647,1.0431472081218274,1206.0,3.0609137055837565,34.03,-118.15,189300.0,186857.93948412704,-1.290047816097707
3.7794,39.0,4.08550185873606,0.9776951672862454,787.0,2.925650557620818,34.04,-118.15,194600.0,202254.89345238096,3.933655422600698
3.6875,44.0,4.524475524475524,0.993006993006993,457.0,3.195804195804196,34.04,-118.15,162500.0,174903.82015873017,7.6331200976801075
3.1895,45.0,5.533333333333333,1.1666666666666667,302.0,5.033333333333333,34.04,-118.16,156300.0,167125.45917857141,6.926077529476273
1.5078,22.0,3.96684350132626,1.0490716180371353,2486.0,3.297082228116711,34.04,-118.16,181900.0,171427.42500000005,-5.757325453545879
2.7026,38.0,3.331269349845201,0.8854489164086687,1535.0,4.752321981424148,34.04,-118.16,145000.0,143353.56230158728,-1.13547427476739
1.3971,11.0,4.217821782178218,1.0643564356435644,806.0,3.99009900990099,34.04,-118.16,134400.0,140382.75119047615,4.451451778628087
2.4167,31.0,4.105263157894737,1.0202429149797572,1064.0,4.3076923076923075,34.03,-118.17,125499.99999999999,131148.83214285714,4.501061468412073
1.625,38.0,4.052631578947368,1.0736842105263158,402.0,4.231578947368421,34.04,-118.17,129700.0,131906.21567460318,1.7010143983062325
3.5938,46.0,4.731543624161074,1.1208053691275168,655.0,4.395973154362416,34.04,-118.17,141100.0,144911.40079365083,2.701205381751118
2.1845,36.0,4.8121546961325965,1.1104972375690607,2862.0,15.812154696132596,34.06,-118.17,123800.0,130532.9692380952,5.438585814293379
3.1528,35.0,4.158940397350993,0.9735099337748344,2990.0,9.900662251655628,34.05,-118.17,121800.0,132483.09011111112,8.771009943440983
2.7031,41.0,3.635514018691589,0.9532710280373832,455.0,4.252336448598131,34.05,-118.18,109200.00000000001,121575.16507936503,11.332568753997268
2.5033,44.0,4.106194690265487,1.0199115044247788,1853.0,4.099557522123894,34.06,-118.17,131900.0,144746.47182539682,9.739554075357708
2.475,43.0,3.8666666666666667,0.9666666666666667,416.0,3.466666666666667,34.06,-118.17,142600.0,157445.32619047616,10.410467174246957
0.8941,33.0,4.964285714285714,1.2678571428571428,266.0,4.75,34.06,-118.18,98200.0,117191.73313492059,19.33985044289266
2.3125,37.0,3.897727272727273,1.0363636363636364,2052.0,4.663636363636364,34.06,-118.19,116100.0,123092.25416666668,6.022613407981637
2.53,45.0,4.864583333333333,1.1875,893.0,4.651041666666667,34.06,-118.18,140300.0,138158.10357142854,-1.5266546176560662
1.825,52.0,4.863636363636363,1.05,925.0,4.204545454545454,34.05,-118.18,133000.0,137535.38908730162,3.4100669829335497
1.9083,42.0,3.88855421686747,1.0391566265060241,1535.0,4.623493975903615,34.05,-118.19,119200.0,128625.67083333332,7.907441974272922
2.7432,35.0,4.695652173913044,1.1123188405797102,1423.0,5.155797101449275,34.05,-118.19,135200.0,135440.28968253967,0.1777290551328955
2.4375,47.0,4.8961538461538465,1.0153846153846153,1193.0,4.588461538461538,34.05,-118.19,122900.00000000001,137145.15912698407,11.590853642786051
2.8295,38.0,4.506887052341598,1.0068870523415978,3299.0,4.5440771349862255,34.05,-118.18,126499.99999999999,134528.3295634921,6.346505583788228
3.75,41.0,4.329545454545454,0.8352272727272727,817.0,4.642045454545454,34.05,-118.18,123100.00000000001,144639.21091269844,17.497328117545432
3.3333,41.0,3.422222222222222,1.0888888888888888,814.0,4.522222222222222,34.05,-118.18,115100.0,144316.71726190476,25.383768255347317
1.55,36.0,2.701046337817638,0.9417040358744395,2118.0,3.1659192825112106,34.04,-118.18,129000.0,146531.71507936512,13.590476805709399
3.0417,44.0,4.333333333333333,1.104417670682731,1249.0,5.016064257028113,34.04,-118.18,141700.0,143516.25515873008,1.2817608741920141
2.8542,34.0,3.8587786259541983,1.0458015267175573,1164.0,4.442748091603053,34.04,-118.19,146900.0,135268.56111111108,-7.917929808637796
2.3015,39.0,3.487012987012987,1.0487012987012987,1613.0,5.237012987012987,34.04,-118.19,131700.0,133234.15714285718,1.164887731858145
2.6964,29.0,5.059171597633136,1.1775147928994083,785.0,4.644970414201183,34.05,-118.19,122200.0,133737.67103174605,9.441629322214446
1.9667,44.0,4.866197183098592,1.091549295774648,613.0,4.316901408450704,34.04,-118.17,133900.0,131220.1734126984,-2.0013641428690008
2.75,39.0,4.109489051094891,1.0072992700729928,682.0,4.978102189781022,34.04,-118.17,150000.0,133140.56174242418,-11.239625505050547
2.9167,39.0,4.544776119402985,1.0820895522388059,690.0,5.149253731343284,34.03,-118.18,145800.0,143695.70634920636,-1.443274108911961
1.75,43.0,4.053571428571429,1.0357142857142858,1005.0,4.486607142857143,34.04,-118.17,134000.0,134539.537536075,0.40263995229476823
2.8167,45.0,3.978165938864629,1.039301310043668,1005.0,4.388646288209607,34.04,-118.17,113999.99999999999,124129.00876623375,8.885095408976984
3.375,39.0,4.352941176470588,1.0361990950226245,999.0,4.520361990950226,34.05,-118.17,126000.0,137668.6214285715,9.260810657596426
2.5962,45.0,4.442424242424242,1.0787878787878789,715.0,4.333333333333333,34.05,-118.17,124100.00000000001,135625.24940476185,9.287066401903173
2.788,42.0,3.6946902654867255,0.9601769911504425,1997.0,4.418141592920354,34.04,-118.18,150500.0,139857.91190476192,-7.071154880556866
1.1929,26.0,3.7025862068965516,1.0991379310344827,835.0,3.5991379310344827,34.03,-118.18,143800.0,145454.87142857144,1.1508146234850054
1.7995,27.0,4.562711864406779,1.152542372881356,1177.0,3.989830508474576,34.03,-118.19,153400.0,145274.2216269841,-5.297117583452346
2.1774,40.0,3.8875379939209727,0.9604863221884499,1438.0,4.37082066869301,34.04,-118.19,157600.0,144767.1154761904,-8.14269322576751
2.1029,43.0,4.112469437652812,1.0317848410757946,1706.0,4.1711491442542785,34.04,-118.19,153300.0,146207.36190476184,-4.626639331531741
2.6964,31.0,3.6206896551724137,0.9379310344827586,627.0,4.324137931034483,34.03,-118.19,125000.0,125281.85436507933,0.22548349206346321
2.239,37.0,3.6975524475524475,1.013986013986014,2842.0,4.968531468531468,34.03,-118.18,121300.00000000001,128558.90337301591,5.984256696633057
1.9719,42.0,3.6945812807881775,1.0328407224958949,2588.0,4.249589490968801,34.03,-118.19,134200.0,137012.91428571424,2.096061315733415
2.0764,40.0,3.886262924667651,1.0310192023633677,2920.0,4.31314623338257,34.03,-118.18,145600.0,141678.7619047619,-2.6931580324437543
1.7801,45.0,3.663484486873508,1.0310262529832936,1820.0,4.343675417661098,34.02,-118.19,142800.0,138047.91091269843,-3.3277934785025027
2.2813,36.0,3.55625,0.925,1484.0,4.6375,34.02,-118.18,150700.0,133355.2041666667,-11.509486286219845
2.15,37.0,3.75320970042796,1.0470756062767475,3228.0,4.604850213980028,34.02,-118.18,132200.0,134883.01071428566,2.029508861033024
2.3438,40.0,3.9173553719008263,1.024793388429752,546.0,4.512396694214876,34.02,-118.19,137500.0,134295.45357142852,-2.3305792207792613
2.8977,35.0,4.6223776223776225,0.993006993006993,720.0,5.034965034965035,34.02,-118.18,142500.0,142274.2682539682,-0.15840824282932373
1.8875,34.0,4.247126436781609,1.0603448275862069,1735.0,4.985632183908046,34.02,-118.19,136700.0,138079.99484126986,1.0095061018799252
3.0972,33.0,3.7818181818181817,1.0272727272727273,987.0,4.486363636363636,34.02,-118.18,125000.0,131633.13234126984,5.3065058730158725
2.625,43.0,4.087557603686636,1.0092165898617511,965.0,4.447004608294931,34.02,-118.18,133900.0,132557.14603174606,-1.0028782436549226
2.3462,42.0,3.75,1.0101626016260163,2191.0,4.453252032520325,34.01,-118.18,127299.99999999999,132833.35357142854,4.346703512512611
2.1979,41.0,3.975378787878788,1.003787878787879,2325.0,4.403409090909091,34.03,-118.17,140800.0,141036.3061507936,0.167831073006813
2.2902,43.0,3.258964143426295,1.0079681274900398,1855.0,3.695219123505976,34.03,-118.17,152400.0,152598.89027777777,0.13050543161270955
2.761,42.0,3.1387900355871885,1.0391459074733096,1248.0,4.4412811387900355,34.03,-118.17,120000.0,126860.13753607508,5.716781280062569
2.2991,44.0,4.209302325581396,1.0852713178294573,1893.0,4.891472868217054,34.03,-118.18,137500.0,137255.86130952378,-0.17755541125543162
2.3077,41.0,3.3969849246231156,1.085427135678392,851.0,4.276381909547739,34.02,-118.17,140600.0,139731.64047619043,-0.617609903136254
1.7813,34.0,3.762376237623762,1.0841584158415842,968.0,4.792079207920792,34.02,-118.17,145000.0,141513.2002344877,-2.404689493456751
2.125,39.0,3.3584070796460175,0.9513274336283186,883.0,3.9070796460176993,34.02,-118.17,143800.0,144706.65476190476,0.6304970527849536
1.8681,33.0,3.2336448598130842,0.9626168224299065,488.0,4.5607476635514015,34.02,-118.17,112500.0,127485.5865440116,13.320521372454758
2.6042,45.0,4.027027027027027,1.0405405405405406,925.0,4.166666666666667,34.03,-118.16,145000.0,141696.85198412696,-2.2780331143952006
2.359,40.0,3.6991596638655464,1.06890756302521,2682.0,4.507563025210084,34.03,-118.16,143400.0,144660.72281746034,0.8791651446724804
2.1442,35.0,3.4133858267716537,0.9704724409448819,2053.0,4.041338582677166,34.02,-118.16,149200.0,149997.88095238103,0.5347727562875564
1.7981,41.0,3.2965879265091864,1.026246719160105,1511.0,3.9658792650918637,34.02,-118.16,166000.0,149658.1246031746,-9.84450325109964
2.6964,47.0,3.493377483443709,0.9867549668874173,1303.0,4.314569536423841,34.02,-118.16,138800.0,140967.823015873,1.5618321440007208
2.45,42.0,3.624521072796935,1.0421455938697317,1191.0,4.563218390804598,34.02,-118.17,132000.0,131487.07840909087,-0.3885769628099462
1.8715,34.0,2.942115768463074,1.0199600798403194,1962.0,3.9161676646706587,34.02,-118.16,139600.0,151640.93428571435,8.625311092918588
2.3438,42.0,3.7797783933518008,1.0041551246537397,3004.0,4.160664819944598,34.02,-118.15,154300.0,152201.1119047619,-1.360264481683798
2.7022,37.0,3.8426229508196723,1.0344262295081967,2195.0,3.598360655737705,34.02,-118.15,151900.0,155868.86845238105,2.612816624345656
2.5313,42.0,3.9134615384615383,1.0384615384615385,773.0,3.7163461538461537,34.02,-118.16,156900.0,154915.82142857136,-1.2646134935810314
1.6354,37.0,2.7058823529411766,1.0235294117647058,952.0,3.7333333333333334,34.01,-118.16,158900.0,154874.6404761905,-2.5332659054811115
2.2596,40.0,3.6346604215456675,0.9812646370023419,1919.0,4.494145199063232,34.01,-118.16,137500.0,143931.81269841272,4.677681962481975
1.9688,44.0,3.56140350877193,1.0935672514619883,1175.0,3.435672514619883,34.02,-118.16,173900.0,162293.08154761908,-6.674478696021232
2.7019,44.0,4.054373522458629,1.0874704491725768,1740.0,4.113475177304965,34.02,-118.14,153300.0,151820.61865079365,-0.9650237111587405
2.6,40.0,3.824,1.004,2077.0,4.154,34.02,-118.14,180600.0,151674.30396825398,-16.016442985462913
2.125,36.0,3.464788732394366,0.9683098591549296,1024.0,3.6056338028169015,34.02,-118.13,153500.0,153121.6992063492,-0.24645002843699865
3.0179,42.0,3.7574626865671643,1.0335820895522387,1060.0,3.955223880597015,34.01,-118.14,153700.0,154596.63392857145,0.5833662515103769
1.4178,42.0,3.0417582417582416,1.0065934065934066,1825.0,4.010989010989011,34.02,-118.14,145500.0,146212.3910714286,0.48961585665196083
2.3929,46.0,4.454081632653061,1.1403061224489797,1296.0,3.306122448979592,34.01,-118.14,156800.0,163828.19821428572,4.48226926931487
2.5326,42.0,3.9302788844621515,1.0159362549800797,1841.0,3.6673306772908365,34.01,-118.14,156500.0,156193.87162698412,-0.19560918403570332
2.7083,45.0,4.678571428571429,1.0634920634920635,736.0,2.9206349206349205,34.01,-118.13,161800.0,170550.31190476194,5.408103773029629
2.075,40.0,4.02,1.0483333333333333,2119.0,3.5316666666666667,34.01,-118.13,151100.0,151501.68373015875,0.2658396625802456
3.1538,43.0,3.506726457399103,0.9282511210762332,827.0,3.708520179372197,34.01,-118.13,154300.0,157399.35952380957,2.0086581489368585
2.2847,41.0,3.5281385281385282,1.0909090909090908,775.0,3.354978354978355,34.01,-118.11,190000.0,180164.25079365075,-5.176710108604871
2.7308,31.0,4.47612551159618,1.0477489768076398,2385.0,3.2537517053206004,34.0,-118.12,173800.0,177369.61666666673,2.0538645953203263
2.4259,40.0,4.280966767371601,1.0211480362537764,1068.0,3.226586102719033,34.01,-118.12,164600.0,172688.5265873016,4.914050174545324
1.9867,33.0,4.2155172413793105,1.0301724137931034,1472.0,3.1724137931034484,34.01,-118.12,166300.0,163086.19841269837,-1.9325325239336297
2.7311,32.0,3.9369202226345084,1.0964749536178107,1929.0,3.5788497217068644,34.0,-118.1,169300.0,169093.80000000005,-0.12179562906081125
2.7292,24.0,4.393053016453382,1.0786106032906764,2103.0,3.8446069469835464,34.0,-118.11,193800.0,167904.2488095238,-13.362100717479983
3.0208,38.0,5.605664488017429,1.0544662309368191,1568.0,3.4161220043572986,34.0,-118.11,193700.0,185843.1666666666,-4.056186542763759
2.625,33.0,3.9642857142857144,0.9972527472527473,2650.0,3.64010989010989,34.0,-118.11,178700.0,169475.8924603175,-5.161783737930891
2.2042,22.0,3.554517133956386,1.0342679127725856,1189.0,3.70404984423676,34.01,-118.11,162500.0,160760.8541666667,-1.0702435897435778
2.8155,27.0,4.257352941176471,1.0275735294117647,2012.0,3.698529411764706,33.99,-118.12,176800.0,174725.90119047614,-1.1731328108166614
2.5395,26.0,4.5285996055226825,1.0532544378698225,1777.0,3.504930966469428,33.99,-118.12,191000.0,170027.29682539686,-10.980472866284368
3.6875,44.0,5.177777777777778,0.9944444444444445,717.0,3.9833333333333334,33.98,-118.12,178100.0,174461.99523809523,-2.0426753295366473
2.4219,24.0,3.7145969498910674,1.0435729847494553,2037.0,4.437908496732026,33.99,-118.12,137500.0,149841.47222222216,8.975616161616117
2.25,36.0,3.25,0.9722222222222222,834.0,3.861111111111111,34.01,-118.14,162500.0,159272.2902777778,-1.9862829059828966
2.2813,17.0,3.677242888402626,1.012035010940919,3264.0,3.571115973741794,33.98,-118.15,145600.0,154200.34246031745,5.906828612855391
3.1406,32.0,4.4082191780821915,1.0123287671232877,2368.0,3.243835616438356,34.0,-118.15,175300.0,179852.10158730161,2.5967493367379433
3.6583,37.0,4.382352941176471,1.0980392156862746,1233.0,4.029411764705882,34.0,-118.16,150500.0,164060.96275252526,9.010606480083228
3.0225,30.0,3.801857585139319,1.108359133126935,1603.0,4.962848297213622,34.01,-118.17,130800.0,137587.97976190475,5.189586973933292
1.7679,36.0,3.9617021276595743,1.0468085106382978,732.0,3.1148936170212767,34.01,-118.16,142800.0,148062.68710317463,3.6853551142679457
2.7799,36.0,3.964114832535885,1.0167464114832536,1689.0,4.04066985645933,34.01,-118.17,149300.0,149452.2478174603,0.10197442562645816
2.6364,39.0,3.577777777777778,0.9111111111111111,319.0,3.5444444444444443,34.01,-118.18,148800.0,150732.53571428568,1.298747119815646
3.2188,39.0,2.0434782608695654,0.6956521739130435,51.0,2.217391304347826,33.99,-118.21,112500.0,158571.45476190478,40.95240423280425
1.5227,35.0,3.036363636363636,1.0909090909090908,267.0,4.8545454545454545,34.0,-118.23,350000.0,228368.5268174602,-34.75184948072566
2.1912,37.0,2.423076923076923,1.1282051282051282,714.0,4.576923076923077,33.99,-118.23,112500.0,118437.15162698418,5.277468112874828
2.6964,24.0,3.0085836909871246,1.0343347639484979,1976.0,4.240343347639485,33.99,-118.22,163200.0,159108.960515873,-2.5067643897836938
4.3164,6.0,3.353467561521253,0.9776286353467561,1754.0,3.923937360178971,33.99,-118.22,143200.0,155474.36369047617,8.571483024075535
2.7708,4.0,4.423444976076555,1.3803827751196172,1529.0,3.6578947368421053,33.99,-118.22,186300.0,181394.62678571435,-2.6330505712751724
2.4387,34.0,2.7439903846153846,0.9723557692307693,3032.0,3.644230769230769,33.98,-118.22,175000.0,179469.27738095244,2.5538727891156783
2.6548,27.0,3.443396226415094,1.069182389937107,1300.0,4.088050314465409,33.98,-118.22,123200.0,142821.73154761907,15.926730152288208
2.7045,15.0,4.616438356164384,1.2511415525114156,899.0,4.105022831050229,33.98,-118.22,190600.0,175436.19583333342,-7.955825900664523
2.39,25.0,3.9282868525896415,1.2350597609561753,1439.0,5.733067729083666,33.98,-118.23,183300.0,119841.33430735927,-34.62011221638883
4.5208,5.0,3.5477386934673367,1.020100502512563,839.0,4.21608040201005,33.99,-118.23,165000.0,168930.47809523813,2.382107936507955
1.9929,30.0,2.682722513089005,1.0041884816753928,3909.0,4.093193717277487,33.98,-118.23,150600.0,144256.65059523808,-4.212051397584275
2.4107,28.0,3.586206896551724,1.0229885057471264,498.0,5.724137931034483,33.99,-118.24,96400.0,101444.02499999998,5.232391078838153
1.75,30.0,3.727272727272727,1.0822510822510822,1062.0,4.597402597402597,33.98,-118.24,115399.99999999999,112400.83769841267,-2.5989274710462045
2.1615,33.0,3.1382978723404253,1.0425531914893618,1270.0,4.50354609929078,33.99,-118.24,118800.0,118916.01250000001,0.09765361952862933
1.5272,41.0,4.614583333333333,1.1333333333333333,2054.0,4.279166666666667,33.99,-118.25,100299.99999999999,100290.13787878788,-0.009832623342080772
1.3963,41.0,2.746765249537893,0.9408502772643254,2312.0,4.273567467652495,33.99,-118.25,92900.0,119308.26553571431,28.426550630478264
2.2969,47.0,4.284722222222222,1.125,754.0,5.236111111111111,33.98,-118.25,116700.0,108473.87619047619,-7.048949279797608
1.6667,44.0,3.5064516129032257,1.0806451612903225,1441.0,4.648387096774194,33.98,-118.25,112500.0,111219.50079365082,-1.1382215167548275
1.7207,40.0,3.0656814449917897,1.0394088669950738,2223.0,3.6502463054187193,33.98,-118.25,105100.0,115603.56726190477,9.993879411897973
1.7929,37.0,3.1008902077151337,1.0712166172106825,1666.0,4.943620178041543,33.98,-118.25,97200.0,105501.81904761904,8.540966098373493
1.7378,39.0,3.553775743707094,1.0549199084668193,2271.0,5.196796338672769,33.98,-118.25,121900.00000000001,115134.21071428573,-5.5502783311848125
2.5637,37.0,3.748129675810474,0.9775561097256857,1886.0,4.703241895261845,33.98,-118.25,125000.0,124277.48311688306,-0.5780135064935544
2.125,37.0,3.6574923547400613,1.1131498470948011,1622.0,4.960244648318043,33.98,-118.24,108900.0,108859.53650793649,-0.03715655836870011
2.2054,45.0,3.7241379310344827,0.9540229885057471,1288.0,4.934865900383142,33.98,-118.24,125000.0,108877.63387445887,-12.897892900432902
3.0724,45.0,3.0350877192982457,0.7368421052631579,230.0,4.035087719298246,33.98,-118.24,110700.0,145444.27571428576,31.385976255000685
2.0357,30.0,3.2578512396694217,1.0661157024793388,2650.0,4.380165289256198,33.98,-118.22,169900.0,158119.43293650792,-6.933824051496222
3.125,42.0,4.012820512820513,0.9166666666666666,625.0,4.006410256410256,33.98,-118.22,166300.0,156388.7678571428,-5.95985095782152
2.5352,32.0,3.717299578059072,1.0365682137834036,2784.0,3.9156118143459917,33.98,-118.22,184400.0,172190.29464285713,-6.621315269600254
2.1044,36.0,3.3794642857142856,1.0111607142857142,1496.0,3.3392857142857144,33.98,-118.22,148200.0,153737.45277777777,3.7364728594991696
1.2059,18.0,2.537037037037037,1.0897435897435896,1913.0,2.725071225071225,33.98,-118.22,254999.99999999997,228921.77813492063,-10.226753672580132
1.6685,34.0,3.0230978260869565,1.0230978260869565,2980.0,4.048913043478261,33.98,-118.22,128800.0,137334.97023809527,6.6265296879621625
2.2059,35.0,2.7484909456740443,0.9979879275653923,2160.0,4.346076458752515,33.98,-118.23,150000.0,140212.18333333335,-6.525211111111101
1.8929,38.0,3.6893617021276595,1.0340425531914894,950.0,4.042553191489362,33.98,-118.2,163100.0,151967.0984126984,-6.8258133582474585
2.1005,35.0,3.652941176470588,1.0529411764705883,2274.0,4.458823529411765,33.97,-118.21,171300.0,163220.66706349206,-4.7164815741435735
3.2788,39.0,4.412751677852349,1.0268456375838926,1257.0,4.218120805369128,33.98,-118.21,169000.0,162438.85952380951,-3.8823316427162635
2.6818,37.0,3.565610859728507,0.9728506787330317,883.0,3.995475113122172,33.98,-118.21,164600.0,160915.4515873016,-2.2384862774595433
2.325,35.0,3.163265306122449,1.0426716141001855,2212.0,4.103896103896104,33.98,-118.21,161500.0,155452.1958333333,-3.7447703818369646
2.3421,35.0,3.356299212598425,1.029527559055118,2252.0,4.433070866141732,33.99,-118.2,154200.0,154746.49583333332,0.3544071552096756
2.1468,33.0,3.2033898305084745,1.0593220338983051,1615.0,4.562146892655368,33.99,-118.2,141700.0,147715.8599206349,4.24549041682067
2.6673,38.0,4.608365019011407,1.0342205323193916,1129.0,4.2927756653992395,33.99,-118.19,142300.0,151277.06904761906,6.308551684904473
3.3869,40.0,3.622950819672131,1.0163934426229508,1930.0,4.519906323185012,33.99,-118.19,157300.0,152363.11626984124,-3.138514768060243
2.8214,40.0,3.7713178294573644,1.054263565891473,1257.0,4.872093023255814,33.98,-118.19,158000.0,144301.11527777778,-8.670180203938118
3.0114,42.0,3.673521850899743,1.1208226221079691,1537.0,3.9511568123393315,33.99,-118.19,157500.0,157741.8702380952,0.15356840513981065
2.9054,37.0,3.4665551839464883,1.0267558528428093,2544.0,4.254180602006689,33.99,-118.19,156300.0,158844.5803571429,1.628010465222584
3.1979,35.0,3.2950819672131146,0.9528688524590164,2140.0,4.385245901639344,33.99,-118.2,154700.0,149061.84702380956,-3.644572059593044
2.551,30.0,3.1767241379310347,0.9892241379310345,1844.0,3.9741379310344827,33.99,-118.2,160000.0,161691.78095238094,1.0573630952380881
2.4596,35.0,2.872549019607843,1.0686274509803921,1741.0,4.267156862745098,33.99,-118.19,154700.0,155035.4244047619,0.21682249823005784
2.6042,34.0,3.7163636363636363,1.04,1058.0,3.847272727272727,33.98,-118.19,156700.0,157707.70892857137,0.6430816391648844
2.4516,36.0,3.6062322946175636,1.0736543909348442,1398.0,3.960339943342776,33.99,-118.19,147800.0,152607.34226190476,3.2525996359301512
1.9132,31.0,2.899755501222494,0.9462102689486552,2087.0,5.102689486552567,33.99,-118.2,154600.0,148538.2338888889,-3.9209353888170075
2.1522,43.0,3.4525316455696204,1.0126582278481013,1418.0,4.487341772151899,33.98,-118.2,159400.0,154803.2748015873,-2.883767376670447
1.4224,33.0,1.819277108433735,1.0,380.0,4.578313253012048,33.98,-118.19,189600.0,183039.61448809522,-3.460118940878049
1.7562,30.0,3.4423076923076925,1.0692307692307692,1827.0,3.5134615384615384,33.97,-118.19,181300.0,172153.3333333333,-5.045045045045056
2.4196,34.0,3.5202086049543677,0.9947848761408083,2815.0,3.6701434159061277,33.97,-118.19,178400.0,170120.55833333335,-4.64094263826606
2.0087,36.0,3.4941471571906355,1.0585284280936456,4582.0,3.831103678929766,33.98,-118.19,172100.0,162842.99880952382,-5.378850197836245
2.0,32.0,3.7413333333333334,1.064,1506.0,4.016,33.98,-118.2,172700.0,167113.35992063492,-3.234881343002364
2.1964,30.0,3.0766233766233766,0.977922077922078,3259.0,4.232467532467532,33.98,-118.2,158500.0,160201.9817460318,1.073805518001127
2.3917,30.0,3.5786516853932584,1.0524344569288389,2055.0,3.848314606741573,33.97,-118.2,154600.0,157109.35297619048,1.6231261165527033
